label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11
3	272 mph	0.5072 kg/s	san francisco	pig	0.6478 m^2	1199	0.0098	0.0741	658 kg/s	rat	0.0885	1033 m^3
2	800 mph	-0.0147 kg/s	Modesto	bird	0.3204 m^2	-78	0.1834	0.9709	19 kg/s	dog	0.5481	707 m^3
1	942 mph	0.3435 kg/s	Riverside	ferret	0.8489 m^2	313	0.6018	0.3386	645 kg/s	guinea pig	0.234	275 m^3
1	?	0.4878 kg/s	Anaheim	ferret	0.7821 m^2	498	0.4443	0.476	746 kg/s	fish	0.2871	477 m^3
5	240 mph	0.9191 kg/s	Oakland	rat	0.0449 m^2	-67	0.7347	0.6589	713 kg/s	cat	0.8495	423 m^3
3	492 mph	0.4467 kg/s	Fremont	FISH, PIG	0.6325 m^2	1021	0.0679	0.0245	735 kg/s	BIRD	0.3618	1063 m^3
0	192 mph	0.3249 kg/s	San Jose	rabbit	1.0939 m^2	550	1.0455	0.6592	235 kg/s	hamster	0.9159	156 m^3
3	338 mph	0.4586 kg/s	Fremont	dog	0.7412 m^2	897	0.1345	-0.1044	668 kg/s	bird	0.2064	703 m^3
5	267 mph	0.8247 kg/s	Long Beach	hamster	0.1776 m^2	-97	0.9984	0.7227	788 kg/s	chicken	0.5249	707 m^3
2	741 mph	0.0528 kg/s	Los Angeles	bird	0.2806 m^2	156	-0.044	1.0158	163 kg/s	fish	0.5867	391 m^3
2	593 mph	0.1503 kg/s	Fresno	bird	-0.0007 m^2	226	0.4368	1.0583	182 kg/s	dog	0.6338	660 m^3
0	266 mph	0.3873 kg/s	Oakland	guinea pig	1.0102 m^2	644	0.6797	0.65	172 kg/s	reptile	0.8341	-64 m^3
5	76 mph	0.8599 kg/s	Long Beach	rat	0.202 m^2	271	1.0997	0.9148	840 kg/s	cat	0.73	698 m^3
5	17 mph	0.8567 kg/s	Long Beach	hamster	-0.0714 m^2	107	0.9236	0.7176	784 kg/s	chicken	0.8743	801 m^3
4	689 mph	0.8825 kg/s	Long Beach	cat	0.5903 m^2	439	0.4559	0.5101	513 kg/s	pig	0.5357	345 m^3
1	1064 mph	0.4021 kg/s	Anaheim	ferret	0.8565 m^2	455	0.4037	0.3329	651 kg/s	guinea pig	0.1856	489 m^3
3	450 mph	0.6247 kg/s	Fremont	fish	0.5382 m^2	737	-0.0212	0.0966	585 kg/s	n/a	0.2899	1012 m^3
1	1097 mph	0.5531 kg/s	Irvine	ferret	1.0054 m^2	404	0.5562	0.3945	271 kg/s	guinea pig	-0.029	250 m^3
5	134 mph	1.2255 kg/s	Long Beach	guinea pig	0.1339 m^2	80	0.8919	1.0018	691 kg/s	rabbit	0.641	678 m^3
2	676 mph	-0.0502 kg/s	Modesto	reptile	0.4581 m^2	448	0.4181	1.04	579 kg/s	fish	0.6875	462 m^3
1	957 mph	0.4818 kg/s	Irvine	ferret	NULL	682	0.6624	0.2111	589 kg/s	NULL	0.0923	302 m^3
4	743 mph	0.4688 kg/s	Oakland	chicken	0.3758 m^2	475	0.0285	0.2479	2 kg/s	pig	0.6253	303 m^3
3	483 mph	0.6278 kg/s	Anaheim	pig, dog	0.985 m^2	975	0.1115	0.2018	1131 kg/s	bird	0.2683	934 m^3
5	143 mph	0.8056 kg/s	Oakland	rat	0.0776 m^2	-17	0.7986	0.6541	649 kg/s	rabbit	1.0809	920 m^3
0	300 mph	0.373 kg/s	San Jose	guinea pig	0.7843 m^2	745	0.3654	0.5569	301 kg/s	hamster	0.7754	251 m^3
1	564 mph	n/a	Irvine	ferret	0.7394 m^2	712	0.6771	0.2801	812 kg/s	guinea pig	0.3531	317 m^3
5	212 mph	0.7714 kg/s	Long Beach	hamster	0.3962 m^2	-133	0.8271	0.8199	694 kg/s	cat	0.6906	745 m^3
5	155 mph	0.9684 kg/s	Oakland	hamster	0.288 m^2	-161	0.7241	0.8418	693 kg/s	cat		719 m^3
2	512 mph	-0.0129 kg/s	San Diego	bird	0.2378 m^2	-20	0.2894	1.0951	371 kg/s	fish	0.3717	866 m^3
2	696 mph	0.2317 kg/s	Fresno	bird	0.4406 m^2	175	0.3669	0.8511	265 kg/s	reptile	0.567	478 m^3
3	328 mph	0.6311 kg/s	Fremont	PIG	0.7066 m^2	951	0.0704	0.1668	893 kg/s	rat	0.2204	796 m^3
0	113 mph	0.3025 kg/s	San Jose	guinea pig	0.6411 m^2	694	0.7325	0.6931	103 kg/s	hamster	0.9144	194 m^3
1	967 mph	0.3582 kg/s	Riverside	ferret	0.8592 m^2	279	0.8044	0.3714	575 kg/s	guinea pig	0.0192	405 m^3
0	370 mph	0.2804 kg/s	San Jose	guinea pig	0.9755 m^2	759	0.7366	0.52	30 kg/s	REPTILE	0.8495	244 m^3
0	406 mph	0.2737 kg/s	San Jose	rabbit	1.0218 m^2	805	0.5704	0.4139	245 kg/s	fish	0.8557	111 m^3
1	950 mph	0.095 kg/s	Irvine	ferret	0.8647 m^2	530	0.546	0.4975	726 kg/s	guinea pig	0.0775	484 m^3
0	125 mph	0.2045 kg/s	San Jose	guinea pig	1.1777 m^2	536	0.6549	0.6433	-166 kg/s	reptile	0.9629	-166 m^3
1	1045 mph	0.3213 kg/s	Irvine	ferret	0.6081 m^2	484	0.6626	0.5463	924 kg/s	guinea pig	0.0686	40 m^3
4	966 mph	0.9844 kg/s	Moreno Valley	chicken	0.402 m^2	723	0.5715	0.5346	267 kg/s	ferret	0.6274	386 m^3
3	246 mph	0.4436 kg/s	Fremont	pig	0.6092 m^2	995	0.0764	0.1574	1028 kg/s	bird	-0.0582	979 m^3
1	877 mph	0.3528 kg/s	Riverside	ferret	0.8039 m^2	73	0.7581	0.253	719 kg/s	guinea pig	-0.0068	415 m^3
2	667 mph	0.257 kg/s	Fresno	bird	0.4772 m^2	192	0.1128	0.7695	499 kg/s	dog	0.4969	639 m^3
4	584 mph	0.6513 kg/s	Stockton	cat	0.2963 m^2	442	0.5054	0.2304	420 kg/s	pig	0.6697	500 m^3
4	557 mph	0.8484 kg/s	Moreno Valley	chicken	0.4856 m^2	499	0.3077	0.2579	240 kg/s	pig	0.5349	379 m^3
1	886 mph	0.4457 kg/s	Riverside	ferret	0.8047 m^2	430	0.4835	0.3229	656 kg/s	rat	0.0665	509 m^3
0	368 mph	0.1496 kg/s	San Jose	rabbit	1.046 m^2	773	0.4158	0.5428	47 kg/s	reptile	1.0495	248 m^3
2	758 mph	0.0121 kg/s	Los Angeles	n/a	0.4644 m^2	310	0.3616	n/a	178 kg/s	fish	0.6045	833 m^3
2	496 mph	0.2087 kg/s	Santa Ana	reptile		159	-0.0001	0.8068	600 kg/s	fish	0.424	824 m^3
1	1103 mph	0.3232 kg/s	Irvine		0.8952 m^2	251	0.4473	0.3535	371 kg/s	guinea pig	0.0854	280 m^3
5	295 mph	0.8174 kg/s	Oakland	rat	-0.1115 m^2	-34	0.9865	0.9098	882 kg/s	chicken	1.039	939 m^3
3	362 mph	0.5934 kg/s	San Francisco	fish	0.6922 m^2	880	-0.0064	-0.0224	937 kg/s	rat	0.1918	868 m^3
1	807 mph	0.3556 kg/s	Riverside	ferret	0.7985 m^2	318	0.9026	0.4112	683 kg/s	guinea pig	0.1397	369 m^3
3	558 mph	0.4749 kg/s	?	dog	0.8972 m^2	936	0.3587	0.0746	1068 kg/s	bird	0.3033	897 m^3
3	336 mph	0.4264 kg/s	Riverside	reptile	0.7841 m^2	1242	0.2008	0.2588	1057 kg/s	bird	0.2938	938 m^3
3	214 mph	0.6639 kg/s	Fremont	dog, fish	0.6704 m^2	1284	-0.0693	-0.0725	894 kg/s	bird	0.4372	1197 m^3
5	47 mph	0.7872 kg/s	Oakland	rat	0.2339 m^2	63	1.0364	0.7848	729 kg/s	cat	0.7861	954 m^3
4	480 mph	0.8185 kg/s	Chula Vista	cat	0.4978 m^2	706	0.3763	0.3395	139 kg/s	ferret	0.5738	400 m^3
3	560 mph	0.4845 kg/s	San Francisco	dog	0.4594 m^2	714	0.0378	0.2833	702 kg/s	rat	0.1042	870 m^3
3	219 mph	0.5419 kg/s	San Francisco	dog, pig	0.8923 m^2	621	0.1893	0.1238	987 kg/s	rat	0.3776	991 m^3
5	-126 mph	0.9783 kg/s	San Jose	ferret	0.2165 m^2	-14	0.764	0.6281	686 kg/s	cat	0.5295	674 m^3
0	138 mph	0.2245 kg/s	San Jose	guinea pig	0.887 m^2	563	0.7177	0.4616	245 kg/s	None	0.8844	66 m^3
4	736 mph	?	Chula Vista	cat	0.4211 m^2	580	0.2787	0.1872	349 kg/s	pig	0.5427	86 m^3
0	388 mph	0.3469 kg/s	Los Angeles	guinea pig	1.1172 m^2	833	0.5293	0.5269	318 kg/s	reptile	0.9652	238 m^3
2	697 mph	0.2955 kg/s	Los Angeles	reptile	0.3487 m^2	580	0.3083	0.9477	506 kg/s	fish	0.363	534 m^3
2	770 mph	0.1268 kg/s	Fresno	bird	0.2824 m^2	297	0.2035	0.8753	390 kg/s	chicken	0.4348	847 m^3
1	877 mph	0.3215 kg/s	Riverside	ferret	0.5416 m^2	396	0.549	0.4135	520 kg/s	guinea pig	0.2236	372 m^3
2	930 mph	0.2131 kg/s	Los Angeles	bird	0.4059 m^2	289	0.4134	1.0311	531 kg/s	fish	0.2838	732 m^3
2	758 mph	0.1327 kg/s	Los Angeles	reptile	0.4034 m^2	284	0.1328	1.1271	425 kg/s	fish	0.4991	927 m^3
2	783 mph	-0.1398 kg/s	San Diego	n/a	0.2515 m^2	283	0.2608	0.8338	551 kg/s	dog	0.5988	928 m^3
0	184 mph	0.2711 kg/s	SAN JOSE	guinea pig	0.9504 m^2	447	0.7248	0.5775	304 kg/s	reptile	0.6719	26 m^3
2	766 mph	0.1768 kg/s	Sacramento	reptile	0.405 m^2	556	0.1662	0.8124	649 kg/s	fish	0.6316	652 m^3
0	207 mph	0.4148 kg/s	San Jose	guinea pig	0.6538 m^2	808	0.6773	0.4726	284 kg/s	reptile	0.7945	49 m^3
4	693 mph	0.7017 kg/s	Chula Vista	cat	0.4293 m^2	206	0.4224	0.323	209 kg/s	ferret	0.5951	283 m^3
2	745 mph	0.1473 kg/s	Los Angeles	bird	0.2609 m^2	548	0.2312	1.1006	379 kg/s	fish	0.4871	860 m^3
4	853 mph	0.4171 kg/s	Moreno Valley	chicken	0.5474 m^2	441	0.304	0.3065	348 kg/s	ferret	0.5559	373 m^3
3	249 mph	0.7109 kg/s	San Francisco	fish, dog	0.7519 m^2	962	-0.1162	0.2529	1114 kg/s	bird	?	1094 m^3
5	-39 mph	0.789 kg/s	lONG bEACH	hamster	-0.0866 m^2	125	0.6787	0.8089	708 kg/s	chicken	0.7312	935 m^3
5	126 mph	0.9429 kg/s	Oakland	hamster	0.1306 m^2	106	0.8554	0.6707	599 kg/s	rabbit	0.6167	890 m^3
4	681 mph	0.6757 kg/s	Bakersfield	chicken	0.299 m^2	500	0.5906	0.3256	433 kg/s	ferret	0.6621	368 m^3
2	713 mph	0.2438 kg/s	San Diego	bird	0.3715 m^2	191	0.1504	0.8719	94 kg/s	dog	0.5346	621 m^3
3	375 mph	0.4722 kg/s	Fremont	dog, pig	0.7318 m^2	942	0.1099	0.0609	899 kg/s	bird	0.2064	914 m^3
1	900 mph	0.2378 kg/s	Riverside	ferret	0.7547 m^2	549	0.7518	0.3346	408 kg/s	guinea pig	0.3005	510 m^3
2	828 mph	0.2821 kg/s	Fremont	bird	0.4151 m^2	100	0.3324	0.8788	240 kg/s	fish	0.6195	578 m^3
1	824 mph	0.4447 kg/s	Riverside	ferret	0.7808 m^2	666	0.561	0.566	667 kg/s	guinea pig	0.1128	398 m^3
4	824 mph	0.7833 kg/s	Chula Vista	chicken	0.4668 m^2	669	0.3364	0.0887	396 kg/s	ferret	0.5459	367 m^3
3	199 mph	0.6309 kg/s	San Francisco	fish, pig	0.7607 m^2	881	0.0483	0.2728	738 kg/s	chicken	0.4073	1059 m^3
